DATAFLOW,REF_AREA:Geographic area,Country Name,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ATG: Antigua and Barbuda,Antigua and Barbuda,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,6.858049158,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.952159861,9.427958959,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ATG: Antigua and Barbuda,Antigua and Barbuda,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,6.612783981,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.612456814,9.443177029,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ATG: Antigua and Barbuda,Antigua and Barbuda,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,6.392133426,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.282887412,9.467103602,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARG: Argentina,Argentina,CME_MRY0T4: Under-five mortality rate,F: Female,2016,9.72244867,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,9.505686531,9.941682253,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARG: Argentina,Argentina,CME_MRY0T4: Under-five mortality rate,F: Female,2017,9.140511615,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,8.931830647,9.349679983,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARG: Argentina,Argentina,CME_MRY0T4: Under-five mortality rate,F: Female,2018,8.453902058,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,8.23853448,8.673851909,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARG: Argentina,Argentina,CME_MRY0T4: Under-five mortality rate,F: Female,2019,7.908721831,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,7.630998966,8.190204672,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARG: Argentina,Argentina,CME_MRY0T4: Under-five mortality rate,F: Female,2020,7.446794778,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,7.05405166,7.859430032,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARG: Argentina,Argentina,CME_MRY0T4: Under-five mortality rate,M: Male,2016,12.01535581,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,11.76352634,12.27402789,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARG: Argentina,Argentina,CME_MRY0T4: Under-five mortality rate,M: Male,2017,11.39940186,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,11.15163826,11.6497245,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARG: Argentina,Argentina,CME_MRY0T4: Under-five mortality rate,M: Male,2018,10.87033029,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.61177511,11.13941673,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARG: Argentina,Argentina,CME_MRY0T4: Under-five mortality rate,M: Male,2019,10.23467256,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,9.89555381,10.57822978,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARG: Argentina,Argentina,CME_MRY0T4: Under-five mortality rate,M: Male,2020,9.612678116,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,9.112987049,10.1170298,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARG: Argentina,Argentina,CME_MRY0T4: Under-five mortality rate,_T: Total,2016,10.89677713,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.68310579,11.11225456,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARG: Argentina,Argentina,CME_MRY0T4: Under-five mortality rate,_T: Total,2017,10.29484128,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.09329522,10.50512713,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARG: Argentina,Argentina,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,9.692473509,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,9.473800658,9.914213553,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARG: Argentina,Argentina,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,9.0990841,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,8.810721433,9.393928886,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARG: Argentina,Argentina,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,8.557046956,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,8.128648648,9.000325946,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARM: Armenia,Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,2016,11.92047786,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,9.584374215,14.40563652,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARM: Armenia,Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,2017,11.33995651,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,8.957693864,13.84326415,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARM: Armenia,Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,2018,10.78215106,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,8.340191283,13.29677938,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARM: Armenia,Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,2019,10.2644415,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,7.788498873,12.81732823,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARM: Armenia,Armenia,CME_MRY0T4: Under-five mortality rate,F: Female,2020,9.770540217,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,7.275631259,12.35299326,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARM: Armenia,Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,2016,14.7520784,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,11.84499452,17.80787208,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARM: Armenia,Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,2017,13.99329787,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,11.0522676,17.06466515,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARM: Armenia,Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,2018,13.30866818,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.28948292,16.36873716,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARM: Armenia,Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,2019,12.64669019,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,9.593165463,15.75277601,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARM: Armenia,Armenia,CME_MRY0T4: Under-five mortality rate,M: Male,2020,12.03493928,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,8.946372933,15.21689023,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARM: Armenia,Armenia,CME_MRY0T4: Under-five mortality rate,_T: Total,2016,13.38745909,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.79219328,16.0937187,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARM: Armenia,Armenia,CME_MRY0T4: Under-five mortality rate,_T: Total,2017,12.71063005,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.05900818,15.42045146,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARM: Armenia,Armenia,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,12.07623199,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,9.366069717,14.81800336,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARM: Armenia,Armenia,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,11.48877421,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,8.746460956,14.28810238,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARM: Armenia,Armenia,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,10.94147614,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,8.164794746,13.78736915,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUS: Australia,Australia,CME_MRY0T4: Under-five mortality rate,F: Female,2016,3.457623968,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.358004807,3.555996056,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUS: Australia,Australia,CME_MRY0T4: Under-five mortality rate,F: Female,2017,3.416507172,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.320967534,3.515409221,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUS: Australia,Australia,CME_MRY0T4: Under-five mortality rate,F: Female,2018,3.391232829,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.291909718,3.491149368,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUS: Australia,Australia,CME_MRY0T4: Under-five mortality rate,F: Female,2019,3.372330539,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.263565712,3.485390822,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUS: Australia,Australia,CME_MRY0T4: Under-five mortality rate,F: Female,2020,3.351081948,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.209423497,3.496334999,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUS: Australia,Australia,CME_MRY0T4: Under-five mortality rate,M: Male,2016,4.137599767,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.029066996,4.248896893,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUS: Australia,Australia,CME_MRY0T4: Under-five mortality rate,M: Male,2017,4.095878319,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.991446925,4.205572695,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUS: Australia,Australia,CME_MRY0T4: Under-five mortality rate,M: Male,2018,4.07341442,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.966917932,4.186429486,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUS: Australia,Australia,CME_MRY0T4: Under-five mortality rate,M: Male,2019,4.053658799,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.930114766,4.179397913,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUS: Australia,Australia,CME_MRY0T4: Under-five mortality rate,M: Male,2020,4.026234605,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.86452521,4.195025705,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUS: Australia,Australia,CME_MRY0T4: Under-five mortality rate,_T: Total,2016,3.805578626,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.719700349,3.890624453,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUS: Australia,Australia,CME_MRY0T4: Under-five mortality rate,_T: Total,2017,3.764964125,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.68363807,3.850259615,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUS: Australia,Australia,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,3.740995709,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.657996614,3.827841758,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUS: Australia,Australia,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,3.721567133,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.624809101,3.821920242,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUS: Australia,Australia,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,3.696413926,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.560024051,3.840659563,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUT: Austria,Austria,CME_MRY0T4: Under-five mortality rate,F: Female,2016,3.250306674,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.090715145,3.416205043,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUT: Austria,Austria,CME_MRY0T4: Under-five mortality rate,F: Female,2017,3.218066328,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.06258516,3.379284284,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUT: Austria,Austria,CME_MRY0T4: Under-five mortality rate,F: Female,2018,3.211765398,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.054905805,3.37711234,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUT: Austria,Austria,CME_MRY0T4: Under-five mortality rate,F: Female,2019,3.230891244,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.052949345,3.420997228,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUT: Austria,Austria,CME_MRY0T4: Under-five mortality rate,F: Female,2020,3.270486239,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.02760677,3.531441875,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUT: Austria,Austria,CME_MRY0T4: Under-five mortality rate,M: Male,2016,3.943670745,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.757410046,4.129548404,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUT: Austria,Austria,CME_MRY0T4: Under-five mortality rate,M: Male,2017,3.908265705,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.724093421,4.088445361,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUT: Austria,Austria,CME_MRY0T4: Under-five mortality rate,M: Male,2018,3.898877794,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.71780781,4.084803317,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUT: Austria,Austria,CME_MRY0T4: Under-five mortality rate,M: Male,2019,3.917375138,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.714137677,4.129062092,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUT: Austria,Austria,CME_MRY0T4: Under-five mortality rate,M: Male,2020,3.957012159,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.678358204,4.259355843,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUT: Austria,Austria,CME_MRY0T4: Under-five mortality rate,_T: Total,2016,3.606441839,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.447723959,3.76069495,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUT: Austria,Austria,CME_MRY0T4: Under-five mortality rate,_T: Total,2017,3.571426756,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.42074168,3.723231823,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUT: Austria,Austria,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,3.563699729,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.411128407,3.719192545,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUT: Austria,Austria,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,3.582784925,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.407349599,3.765180925,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUT: Austria,Austria,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,3.621856103,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.373132535,3.891273773,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,Azerbaijan,CME_MRY0T4: Under-five mortality rate,F: Female,2016,21.98253177,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,15.74981142,30.71133297,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,Azerbaijan,CME_MRY0T4: Under-five mortality rate,F: Female,2017,20.52827356,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,14.03621289,29.89044387,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,Azerbaijan,CME_MRY0T4: Under-five mortality rate,F: Female,2018,19.31339651,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,12.67187132,29.40854359,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,Azerbaijan,CME_MRY0T4: Under-five mortality rate,F: Female,2019,18.29744657,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,11.55637356,29.00793032,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,Azerbaijan,CME_MRY0T4: Under-five mortality rate,F: Female,2020,17.41889447,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.59522858,28.52965336,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,Azerbaijan,CME_MRY0T4: Under-five mortality rate,M: Male,2016,26.8118845,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,19.17283933,37.30046431,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,Azerbaijan,CME_MRY0T4: Under-five mortality rate,M: Male,2017,25.0452817,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,17.12444835,36.52166302,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,Azerbaijan,CME_MRY0T4: Under-five mortality rate,M: Male,2018,23.62516156,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,15.48250932,35.84737556,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,Azerbaijan,CME_MRY0T4: Under-five mortality rate,M: Male,2019,22.35503978,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,14.12645166,35.17748464,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,Azerbaijan,CME_MRY0T4: Under-five mortality rate,M: Male,2020,21.23695029,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,12.96429168,34.67950451,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,Azerbaijan,CME_MRY0T4: Under-five mortality rate,_T: Total,2016,24.47639735,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,17.50993331,33.95653048,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,Azerbaijan,CME_MRY0T4: Under-five mortality rate,_T: Total,2017,22.83591829,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,15.64870607,33.20414386,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,Azerbaijan,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,21.53565354,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,14.10987143,32.73098191,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,Azerbaijan,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,20.38256277,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,12.89415469,32.12666006,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,Azerbaijan,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,19.38822818,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,11.84095253,31.70762887,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,Bahamas,CME_MRY0T4: Under-five mortality rate,F: Female,2016,12.6591887,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.84015391,14.70449283,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,Bahamas,CME_MRY0T4: Under-five mortality rate,F: Female,2017,12.34670324,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.26946047,14.7942571,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,Bahamas,CME_MRY0T4: Under-five mortality rate,F: Female,2018,12.02475532,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,9.644974199,14.89339461,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,Bahamas,CME_MRY0T4: Under-five mortality rate,F: Female,2019,21.49286027,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,16.62842087,27.61105421,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,Bahamas,CME_MRY0T4: Under-five mortality rate,F: Female,2020,11.35293422,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,8.468498812,15.14396001,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,Bahamas,CME_MRY0T4: Under-five mortality rate,M: Male,2016,14.61291071,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,12.55429124,17.02155873,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,Bahamas,CME_MRY0T4: Under-five mortality rate,M: Male,2017,14.25940105,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,11.84520572,17.08278557,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,Bahamas,CME_MRY0T4: Under-five mortality rate,M: Male,2018,13.88349332,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,11.15084635,17.18030926,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,Bahamas,CME_MRY0T4: Under-five mortality rate,M: Male,2019,23.32178939,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,18.02665449,29.86611049,,,,UN_IGME,,,,,,_T: Total
